Date,Open,High,Low,Close,Adj Close,Volume
2020-12-14 17:34:00,19152.54000000,19155.50000000,19141.81000000,19144.15000000,19144.15000000,15.12872100
2020-12-14 17:35:00,19144.15000000,19150.31000000,19143.82000000,19146.87000000,19146.87000000,15.61217600
2020-12-14 17:36:00,19146.87000000,19166.50000000,19146.86000000,19158.28000000,19158.28000000,26.46096700
2020-12-14 17:37:00,19158.28000000,19167.08000000,19153.51000000,19160.99000000,19160.99000000,32.34043600
2020-12-14 17:38:00,19159.99000000,19166.67000000,19157.01000000,19164.87000000,19164.87000000,23.89999100
2020-12-14 17:39:00,19164.87000000,19167.89000000,19162.36000000,19162.63000000,19162.63000000,26.42114600
2020-12-14 17:40:00,19162.63000000,19179.99000000,19162.63000000,19178.36000000,19178.36000000,45.81877500
2020-12-14 17:41:00,19178.36000000,19187.49000000,19178.36000000,19179.94000000,19179.94000000,45.89304100
2020-12-14 17:42:00,19179.93000000,19183.93000000,19179.37000000,19179.73000000,19179.73000000,19.62437200
2020-12-14 17:43:00,19179.73000000,19179.73000000,19164.50000000,19171.75000000,19171.75000000,29.08600200
2020-12-14 17:44:00,19171.75000000,19188.00000000,19171.75000000,19184.49000000,19184.49000000,25.92866600
2020-12-14 17:45:00,19184.49000000,19185.21000000,19181.85000000,19183.11000000,19183.11000000,15.25331300
2020-12-14 17:46:00,19183.11000000,19184.01000000,19178.00000000,19178.74000000,19178.74000000,24.45616300
2020-12-14 17:47:00,19178.74000000,19185.50000000,19178.74000000,19182.14000000,19182.14000000,26.61538300
2020-12-14 17:48:00,19182.13000000,19188.88000000,19175.43000000,19178.61000000,19178.61000000,16.90473700
2020-12-14 17:49:00,19178.05000000,19179.59000000,19159.44000000,19161.83000000,19161.83000000,35.17005600
2020-12-14 17:50:00,19161.83000000,19176.25000000,19161.82000000,19170.58000000,19170.58000000,25.77995600
2020-12-14 17:51:00,19170.68000000,19174.00000000,19166.53000000,19168.67000000,19168.67000000,27.16396900
2020-12-14 17:52:00,19168.68000000,19176.99000000,19166.55000000,19175.13000000,19175.13000000,27.85811900
2020-12-14 17:53:00,19175.13000000,19175.13000000,19164.76000000,19167.40000000,19167.40000000,30.62905200
2020-12-14 17:54:00,19167.40000000,19167.41000000,19167.35000000,19167.36000000,19167.36000000,15.09496500
2020-12-14 17:55:00,19167.35000000,19171.54000000,19167.35000000,19170.74000000,19170.74000000,11.77366700
2020-12-14 17:56:00,19170.74000000,19178.66000000,19170.74000000,19175.32000000,19175.32000000,15.21155100
2020-12-14 17:57:00,19175.32000000,19175.32000000,19166.97000000,19167.06000000,19167.06000000,14.25987700
2020-12-14 17:58:00,19167.07000000,19175.29000000,19167.06000000,19172.92000000,19172.92000000,25.09306600
2020-12-14 17:59:00,19172.92000000,19186.28000000,19172.92000000,19184.61000000,19184.61000000,24.03247600
2020-12-14 18:00:00,19184.60000000,19184.60000000,19178.26000000,19181.49000000,19181.49000000,12.82363700
2020-12-14 18:01:00,19181.49000000,19181.49000000,19174.42000000,19174.43000000,19174.43000000,8.81904300
2020-12-14 18:02:00,19174.44000000,19181.50000000,19174.44000000,19180.51000000,19180.51000000,12.90646500
2020-12-14 18:03:00,19180.51000000,19180.51000000,19178.29000000,19178.30000000,19178.30000000,4.36821600
2020-12-14 18:04:00,19178.30000000,19179.96000000,19176.31000000,19179.67000000,19179.67000000,9.78386200
2020-12-14 18:05:00,19179.67000000,19192.44000000,19179.66000000,19192.44000000,19192.44000000,32.83421400
2020-12-14 18:06:00,19192.44000000,19198.57000000,19192.44000000,19194.39000000,19194.39000000,12.91560500
2020-12-14 18:07:00,19194.39000000,19209.18000000,19190.07000000,19208.99000000,19208.99000000,37.18301500
2020-12-14 18:08:00,19209.00000000,19210.00000000,19202.38000000,19205.95000000,19205.95000000,38.89304800
2020-12-14 18:09:00,19205.96000000,19215.19000000,19200.71000000,19206.61000000,19206.61000000,23.16151000
2020-12-14 18:10:00,19206.75000000,19210.27000000,19206.75000000,19210.27000000,19210.27000000,15.97840100
2020-12-14 18:11:00,19210.27000000,19214.60000000,19203.38000000,19204.93000000,19204.93000000,21.80736600
2020-12-14 18:12:00,19204.94000000,19210.00000000,19199.74000000,19205.12000000,19205.12000000,35.36025300
2020-12-14 18:13:00,19205.12000000,19205.94000000,19187.02000000,19194.76000000,19194.76000000,39.21195200
2020-12-14 18:14:00,19194.76000000,19197.31000000,19175.73000000,19179.10000000,19179.10000000,14.69577600
2020-12-14 18:15:00,19179.09000000,19185.26000000,19165.60000000,19166.41000000,19166.41000000,64.89506100
2020-12-14 18:16:00,19166.40000000,19169.63000000,19150.01000000,19157.40000000,19157.40000000,42.11297600
2020-12-14 18:17:00,19157.40000000,19161.51000000,19140.00000000,19141.84000000,19141.84000000,60.96090800
2020-12-14 18:18:00,19141.83000000,19154.22000000,19135.23000000,19150.50000000,19150.50000000,40.82235400
2020-12-14 18:19:00,19150.50000000,19155.27000000,19140.00000000,19155.27000000,19155.27000000,30.57361200
2020-12-14 18:20:00,19155.27000000,19155.27000000,19146.06000000,19148.90000000,19148.90000000,19.07164700
2020-12-14 18:21:00,19148.90000000,19173.51000000,19145.28000000,19168.84000000,19168.84000000,34.04998800
2020-12-14 18:22:00,19168.84000000,19175.13000000,19162.76000000,19170.00000000,19170.00000000,19.25856800
2020-12-14 18:23:00,19170.01000000,19170.01000000,19163.95000000,19165.36000000,19165.36000000,9.45786300
2020-12-14 18:24:00,19165.37000000,19167.55000000,19153.04000000,19160.73000000,19160.73000000,15.63610400
2020-12-14 18:25:00,19160.63000000,19185.86000000,19153.04000000,19184.56000000,19184.56000000,29.32938900
2020-12-14 18:26:00,19184.84000000,19194.02000000,19180.01000000,19182.24000000,19182.24000000,28.80661300
2020-12-14 18:27:00,19182.24000000,19182.82000000,19176.01000000,19179.52000000,19179.52000000,19.84504000
2020-12-14 18:28:00,19179.52000000,19179.53000000,19161.92000000,19169.36000000,19169.36000000,28.77769400
2020-12-14 18:29:00,19169.36000000,19170.73000000,19156.50000000,19157.61000000,19157.61000000,20.01704100
2020-12-14 18:30:00,19157.61000000,19161.50000000,19154.88000000,19156.28000000,19156.28000000,17.50371300
2020-12-14 18:31:00,19156.64000000,19186.91000000,19155.03000000,19172.85000000,19172.85000000,66.17809600
2020-12-14 18:32:00,19172.86000000,19185.95000000,19172.85000000,19173.83000000,19173.83000000,15.17117500
2020-12-14 18:33:00,19173.83000000,19173.83000000,19167.01000000,19169.14000000,19169.14000000,16.11016600
2020-12-14 18:34:00,19169.15000000,19170.49000000,19159.80000000,19167.11000000,19167.11000000,16.46503500
2020-12-14 18:35:00,19167.13000000,19171.28000000,19159.00000000,19160.01000000,19160.01000000,18.03563000
2020-12-14 18:36:00,19160.03000000,19164.69000000,19157.82000000,19157.83000000,19157.83000000,17.20134100
2020-12-14 18:37:00,19157.82000000,19165.85000000,19150.46000000,19156.99000000,19156.99000000,30.97573200
2020-12-14 18:38:00,19156.01000000,19156.01000000,19140.98000000,19143.26000000,19143.26000000,31.52488500
2020-12-14 18:39:00,19143.90000000,19153.36000000,19140.00000000,19145.61000000,19145.61000000,55.16799500
2020-12-14 18:40:00,19145.62000000,19145.62000000,19139.62000000,19142.54000000,19142.54000000,17.12727900
2020-12-14 18:41:00,19141.71000000,19143.73000000,19133.84000000,19139.27000000,19139.27000000,31.05191300
2020-12-14 18:42:00,19139.26000000,19149.15000000,19139.26000000,19142.87000000,19142.87000000,33.45297700
2020-12-14 18:43:00,19142.87000000,19146.77000000,19125.85000000,19129.60000000,19129.60000000,34.02368500
2020-12-14 18:44:00,19129.61000000,19129.61000000,19115.00000000,19117.48000000,19117.48000000,97.52481200
2020-12-14 18:45:00,19117.48000000,19148.74000000,19115.07000000,19124.25000000,19124.25000000,44.12428700
2020-12-14 18:46:00,19124.26000000,19128.50000000,19116.17000000,19117.00000000,19117.00000000,65.32849400
2020-12-14 18:47:00,19117.33000000,19118.67000000,19109.18000000,19115.91000000,19115.91000000,61.37589900
2020-12-14 18:48:00,19115.92000000,19115.92000000,19081.08000000,19089.58000000,19089.58000000,138.48509900
2020-12-14 18:49:00,19089.59000000,19114.34000000,19085.76000000,19088.88000000,19088.88000000,62.61874000
2020-12-14 18:50:00,19088.88000000,19100.00000000,19067.57000000,19070.18000000,19070.18000000,80.76865200
2020-12-14 18:51:00,19070.17000000,19082.50000000,19052.72000000,19073.19000000,19073.19000000,80.02689500
2020-12-14 18:52:00,19073.19000000,19095.90000000,19070.65000000,19094.20000000,19094.20000000,31.89742200
2020-12-14 18:53:00,19094.20000000,19097.57000000,19076.03000000,19093.72000000,19093.72000000,36.66342500
2020-12-14 18:54:00,19093.73000000,19097.62000000,19085.94000000,19097.11000000,19097.11000000,22.37971200
2020-12-14 18:55:00,19097.11000000,19102.79000000,19091.01000000,19102.53000000,19102.53000000,38.16359600
2020-12-14 18:56:00,19102.53000000,19118.23000000,19100.18000000,19114.12000000,19114.12000000,52.22580500
2020-12-14 18:57:00,19114.12000000,19117.08000000,19108.04000000,19114.29000000,19114.29000000,30.71502800
2020-12-14 18:58:00,19114.29000000,19114.29000000,19096.93000000,19106.50000000,19106.50000000,32.59317200
2020-12-14 18:59:00,19106.50000000,19106.71000000,19084.14000000,19088.94000000,19088.94000000,42.11285600
2020-12-14 19:00:00,19088.94000000,19118.49000000,19083.32000000,19115.17000000,19115.17000000,37.86046700
2020-12-14 19:01:00,19115.17000000,19115.17000000,19095.44000000,19100.88000000,19100.88000000,20.41781400
2020-12-14 19:02:00,19100.87000000,19111.13000000,19100.54000000,19104.54000000,19104.54000000,32.09218400
2020-12-14 19:03:00,19103.72000000,19110.01000000,19100.00000000,19108.72000000,19108.72000000,16.80437200
2020-12-14 19:04:00,19108.71000000,19111.74000000,19104.19000000,19106.80000000,19106.80000000,20.78703900
2020-12-14 19:05:00,19106.79000000,19108.46000000,19096.78000000,19099.55000000,19099.55000000,28.45977800
2020-12-14 19:06:00,19099.55000000,19099.55000000,19066.01000000,19069.87000000,19069.87000000,36.23272300
2020-12-14 19:07:00,19069.88000000,19076.86000000,19062.75000000,19071.50000000,19071.50000000,41.32202300
2020-12-14 19:08:00,19071.50000000,19072.90000000,19061.86000000,19068.76000000,19068.76000000,65.38548000
2020-12-14 19:09:00,19068.76000000,19074.57000000,19051.11000000,19057.78000000,19057.78000000,71.36302700
2020-12-14 19:10:00,19057.79000000,19066.90000000,19054.67000000,19054.67000000,19054.67000000,36.91944800
2020-12-14 19:11:00,19054.67000000,19088.33000000,19053.77000000,19080.48000000,19080.48000000,46.02753600
2020-12-14 19:12:00,19080.48000000,19085.30000000,19068.50000000,19082.39000000,19082.39000000,33.32209600
2020-12-14 19:13:00,19082.40000000,19085.54000000,19075.29000000,19078.63000000,19078.63000000,25.49058500
2020-12-14 19:14:00,19078.64000000,19081.72000000,19073.98000000,19074.00000000,19074.00000000,26.33768900
2020-12-14 19:15:00,19074.01000000,19100.00000000,19074.00000000,19100.00000000,19100.00000000,35.52189900
2020-12-14 19:16:00,19099.99000000,19116.35000000,19099.99000000,19112.35000000,19112.35000000,94.30843300
2020-12-14 19:17:00,19112.35000000,19120.00000000,19095.26000000,19099.55000000,19099.55000000,66.68675500
2020-12-14 19:18:00,19099.55000000,19114.01000000,19099.55000000,19108.92000000,19108.92000000,24.24712600
2020-12-14 19:19:00,19108.93000000,19110.49000000,19098.26000000,19100.01000000,19100.01000000,17.45122900
2020-12-14 19:20:00,19100.01000000,19113.47000000,19098.30000000,19109.69000000,19109.69000000,33.22958200
2020-12-14 19:21:00,19109.68000000,19113.27000000,19102.39000000,19105.06000000,19105.06000000,11.68905900
2020-12-14 19:22:00,19105.07000000,19106.69000000,19098.23000000,19103.95000000,19103.95000000,18.48645300
2020-12-14 19:23:00,19103.95000000,19116.98000000,19102.87000000,19116.97000000,19116.97000000,21.72981000
2020-12-14 19:24:00,19116.98000000,19121.75000000,19112.40000000,19121.74000000,19121.74000000,17.71472800
2020-12-14 19:25:00,19121.74000000,19121.75000000,19115.06000000,19115.45000000,19115.45000000,7.36311500
2020-12-14 19:26:00,19115.46000000,19116.65000000,19112.55000000,19112.87000000,19112.87000000,17.53603300
2020-12-14 19:27:00,19112.88000000,19115.73000000,19107.64000000,19114.96000000,19114.96000000,16.82672400
2020-12-14 19:28:00,19114.95000000,19115.45000000,19107.63000000,19115.36000000,19115.36000000,21.66085800
2020-12-14 19:29:00,19115.35000000,19115.36000000,19104.54000000,19104.91000000,19104.91000000,9.83101600
2020-12-14 19:30:00,19104.90000000,19115.20000000,19104.56000000,19109.93000000,19109.93000000,17.92187600
2020-12-14 19:31:00,19109.94000000,19121.50000000,19109.94000000,19120.26000000,19120.26000000,15.44147400
2020-12-14 19:32:00,19120.25000000,19123.14000000,19109.98000000,19110.00000000,19110.00000000,37.88940600
2020-12-14 19:33:00,19110.00000000,19120.00000000,19104.89000000,19108.34000000,19108.34000000,34.29671000
2020-12-14 19:34:00,19108.53000000,19116.81000000,19099.18000000,19106.16000000,19106.16000000,47.19017900
2020-12-14 19:35:00,19106.17000000,19113.48000000,19106.03000000,19109.42000000,19109.42000000,23.78917000
2020-12-14 19:36:00,19109.41000000,19114.00000000,19104.06000000,19109.28000000,19109.28000000,24.73593500
2020-12-14 19:37:00,19109.28000000,19110.46000000,19107.01000000,19110.45000000,19110.45000000,7.16687500
2020-12-14 19:38:00,19110.44000000,19110.45000000,19107.81000000,19109.02000000,19109.02000000,8.08940500
2020-12-14 19:39:00,19109.02000000,19113.99000000,19106.36000000,19112.32000000,19112.32000000,24.78365500
2020-12-14 19:40:00,19112.33000000,19113.27000000,19110.01000000,19110.31000000,19110.31000000,15.15226100
2020-12-14 19:41:00,19110.31000000,19113.81000000,19107.41000000,19109.22000000,19109.22000000,29.42458300
2020-12-14 19:42:00,19109.23000000,19109.23000000,19061.27000000,19061.62000000,19061.62000000,64.19375200
2020-12-14 19:43:00,19061.78000000,19069.62000000,19060.00000000,19062.55000000,19062.55000000,48.17976400
2020-12-14 19:44:00,19062.55000000,19075.49000000,19060.47000000,19073.98000000,19073.98000000,54.82557000
2020-12-14 19:45:00,19074.31000000,19074.69000000,19060.99000000,19069.99000000,19069.99000000,17.82371700
2020-12-14 19:46:00,19069.99000000,19076.94000000,19067.74000000,19074.46000000,19074.46000000,12.23094000
2020-12-14 19:47:00,19074.99000000,19105.00000000,19074.20000000,19104.26000000,19104.26000000,24.65190100
2020-12-14 19:48:00,19104.27000000,19133.65000000,19096.02000000,19133.61000000,19133.61000000,86.53003600
2020-12-14 19:49:00,19133.61000000,19144.14000000,19128.63000000,19141.66000000,19141.66000000,64.09789800
2020-12-14 19:50:00,19141.66000000,19143.69000000,19120.08000000,19131.47000000,19131.47000000,54.51104100
2020-12-14 19:51:00,19131.46000000,19131.46000000,19119.92000000,19126.94000000,19126.94000000,38.96048400
2020-12-14 19:52:00,19126.94000000,19130.99000000,19114.71000000,19127.20000000,19127.20000000,42.10142200
2020-12-14 19:53:00,19127.19000000,19127.20000000,19107.04000000,19112.18000000,19112.18000000,30.37294300
2020-12-14 19:54:00,19112.18000000,19115.65000000,19103.32000000,19103.74000000,19103.74000000,17.84051100
2020-12-14 19:55:00,19103.74000000,19113.96000000,19101.40000000,19113.54000000,19113.54000000,15.17853700
2020-12-14 19:56:00,19113.53000000,19115.12000000,19107.96000000,19113.98000000,19113.98000000,16.03427000
2020-12-14 19:57:00,19113.98000000,19114.14000000,19103.94000000,19108.45000000,19108.45000000,8.33182800
2020-12-14 19:58:00,19108.44000000,19108.45000000,19100.00000000,19106.12000000,19106.12000000,17.55023500
2020-12-14 19:59:00,19106.13000000,19106.44000000,19104.29000000,19106.44000000,19106.44000000,11.91777600
2020-12-14 20:00:00,19106.43000000,19135.43000000,19106.43000000,19133.43000000,19133.43000000,42.34400300
2020-12-14 20:01:00,19132.67000000,19132.68000000,19120.20000000,19124.69000000,19124.69000000,27.77447500
2020-12-14 20:02:00,19124.69000000,19137.19000000,19124.68000000,19137.19000000,19137.19000000,23.51782100
2020-12-14 20:03:00,19137.19000000,19140.34000000,19130.70000000,19133.16000000,19133.16000000,16.80329200
2020-12-14 20:04:00,19133.16000000,19138.81000000,19133.15000000,19135.01000000,19135.01000000,7.26960900
2020-12-14 20:05:00,19135.01000000,19143.64000000,19135.00000000,19140.01000000,19140.01000000,20.08575000
2020-12-14 20:06:00,19140.01000000,19142.44000000,19137.33000000,19140.15000000,19140.15000000,22.03724300
2020-12-14 20:07:00,19140.15000000,19147.00000000,19140.07000000,19147.00000000,19147.00000000,18.46367500
2020-12-14 20:08:00,19147.00000000,19147.00000000,19118.92000000,19123.81000000,19123.81000000,55.30980600
2020-12-14 20:09:00,19123.81000000,19131.50000000,19100.68000000,19111.03000000,19111.03000000,65.56509800
2020-12-14 20:10:00,19111.04000000,19112.44000000,19095.91000000,19096.87000000,19096.87000000,60.60003800
2020-12-14 20:11:00,19096.88000000,19100.00000000,19068.65000000,19092.13000000,19092.13000000,114.36625400
2020-12-14 20:12:00,19092.12000000,19101.68000000,19078.00000000,19085.22000000,19085.22000000,53.20794800
2020-12-14 20:13:00,19085.22000000,19090.17000000,19079.00000000,19089.92000000,19089.92000000,56.65416800
2020-12-14 20:14:00,19089.91000000,19089.91000000,19078.27000000,19078.28000000,19078.28000000,43.10031700
2020-12-14 20:15:00,19078.28000000,19087.82000000,19078.27000000,19087.49000000,19087.49000000,16.55419300
2020-12-14 20:16:00,19087.49000000,19087.50000000,19072.03000000,19077.58000000,19077.58000000,50.58928000
2020-12-14 20:17:00,19077.58000000,19084.48000000,19072.71000000,19072.71000000,19072.71000000,46.65229300
2020-12-14 20:18:00,19072.71000000,19076.78000000,19068.65000000,19071.04000000,19071.04000000,74.75263300
2020-12-14 20:19:00,19071.05000000,19072.40000000,19051.00000000,19051.41000000,19051.41000000,105.69607000
2020-12-14 20:20:00,19051.41000000,19065.30000000,19028.97000000,19056.34000000,19056.34000000,114.61395600
2020-12-14 20:21:00,19056.34000000,19065.00000000,19052.22000000,19055.38000000,19055.38000000,46.27331900
2020-12-14 20:22:00,19055.38000000,19068.50000000,19055.37000000,19060.45000000,19060.45000000,36.14250800
2020-12-14 20:23:00,19060.46000000,19072.02000000,19058.65000000,19066.46000000,19066.46000000,37.65958100
2020-12-14 20:24:00,19066.47000000,19069.28000000,19055.69000000,19062.77000000,19062.77000000,23.52291800
2020-12-14 20:25:00,19062.78000000,19070.56000000,19061.05000000,19070.56000000,19070.56000000,15.33423000
2020-12-14 20:26:00,19070.55000000,19086.58000000,19067.31000000,19085.90000000,19085.90000000,35.49612200
2020-12-14 20:27:00,19085.90000000,19122.67000000,19085.89000000,19121.44000000,19121.44000000,35.22777200
2020-12-14 20:28:00,19121.44000000,19123.31000000,19103.61000000,19107.75000000,19107.75000000,20.63428500
2020-12-14 20:29:00,19106.86000000,19113.29000000,19102.00000000,19113.28000000,19113.28000000,27.89835300
2020-12-14 20:30:00,19113.28000000,19113.29000000,19105.01000000,19105.01000000,19105.01000000,20.84426000
2020-12-14 20:31:00,19105.01000000,19105.01000000,19098.61000000,19102.07000000,19102.07000000,15.86920900
2020-12-14 20:32:00,19102.08000000,19102.08000000,19099.79000000,19099.83000000,19099.83000000,13.85401000
2020-12-14 20:33:00,19099.83000000,19099.84000000,19075.78000000,19080.12000000,19080.12000000,34.35262700
2020-12-14 20:34:00,19080.12000000,19101.99000000,19077.93000000,19088.34000000,19088.34000000,32.85453700
2020-12-14 20:35:00,19088.33000000,19094.83000000,19085.01000000,19091.16000000,19091.16000000,32.39687400
2020-12-14 20:36:00,19091.17000000,19094.54000000,19088.62000000,19091.40000000,19091.40000000,10.40667200
2020-12-14 20:37:00,19091.40000000,19091.57000000,19069.61000000,19069.89000000,19069.89000000,43.48015700
2020-12-14 20:38:00,19069.90000000,19075.96000000,19063.21000000,19065.15000000,19065.15000000,41.55580700
2020-12-14 20:39:00,19065.35000000,19072.38000000,19065.35000000,19067.44000000,19067.44000000,23.27151300
2020-12-14 20:40:00,19067.44000000,19072.38000000,19066.72000000,19070.81000000,19070.81000000,15.53582200
2020-12-14 20:41:00,19070.80000000,19077.03000000,19070.80000000,19073.61000000,19073.61000000,42.98843000
2020-12-14 20:42:00,19073.60000000,19084.46000000,19073.60000000,19082.80000000,19082.80000000,37.77681600
2020-12-14 20:43:00,19082.79000000,19092.00000000,19077.84000000,19082.94000000,19082.94000000,25.81567300
2020-12-14 20:44:00,19082.93000000,19090.00000000,19080.64000000,19090.00000000,19090.00000000,9.02624300
2020-12-14 20:45:00,19090.00000000,19090.00000000,19070.64000000,19080.23000000,19080.23000000,16.36391200
2020-12-14 20:46:00,19080.28000000,19100.68000000,19080.28000000,19098.53000000,19098.53000000,22.52987700
2020-12-14 20:47:00,19098.52000000,19101.90000000,19091.16000000,19099.91000000,19099.91000000,16.04140700
2020-12-14 20:48:00,19099.91000000,19102.07000000,19091.03000000,19093.21000000,19093.21000000,13.60792300
2020-12-14 20:49:00,19093.22000000,19094.74000000,19075.77000000,19087.62000000,19087.62000000,26.71748200
2020-12-14 20:50:00,19087.62000000,19089.23000000,19076.63000000,19077.40000000,19077.40000000,12.65684400
2020-12-14 20:51:00,19077.40000000,19077.40000000,19052.86000000,19061.00000000,19061.00000000,65.70542700
2020-12-14 20:52:00,19061.00000000,19085.50000000,19060.00000000,19069.55000000,19069.55000000,42.85678000
2020-12-14 20:53:00,19069.55000000,19072.83000000,19064.52000000,19067.83000000,19067.83000000,25.77903500
2020-12-14 20:54:00,19067.84000000,19077.00000000,19064.73000000,19064.73000000,19064.73000000,23.78318200
2020-12-14 20:55:00,19065.72000000,19080.26000000,19065.72000000,19076.57000000,19076.57000000,15.44710300
2020-12-14 20:56:00,19076.57000000,19083.04000000,19074.79000000,19082.18000000,19082.18000000,16.69107100
2020-12-14 20:57:00,19082.18000000,19089.49000000,19080.03000000,19086.56000000,19086.56000000,23.36890300
2020-12-14 20:58:00,19086.56000000,19100.00000000,19085.50000000,19098.27000000,19098.27000000,49.12471200
2020-12-14 20:59:00,19098.33000000,19118.96000000,19098.33000000,19114.66000000,19114.66000000,33.98589800
2020-12-14 21:00:00,19114.66000000,19114.67000000,19108.55000000,19110.59000000,19110.59000000,17.07702300
2020-12-14 21:01:00,19110.60000000,19111.46000000,19102.58000000,19105.68000000,19105.68000000,20.51701100
2020-12-14 21:02:00,19105.68000000,19131.98000000,19105.68000000,19123.43000000,19123.43000000,52.93887100
2020-12-14 21:03:00,19123.42000000,19124.22000000,19108.52000000,19117.29000000,19117.29000000,36.48065300
2020-12-14 21:04:00,19117.30000000,19122.47000000,19110.24000000,19112.96000000,19112.96000000,33.78145000
2020-12-14 21:05:00,19112.96000000,19119.00000000,19111.21000000,19112.40000000,19112.40000000,16.18162800
2020-12-14 21:06:00,19112.07000000,19118.38000000,19111.32000000,19112.34000000,19112.34000000,15.78738900
2020-12-14 21:07:00,19112.34000000,19112.35000000,19092.00000000,19092.00000000,19092.00000000,24.80783200
2020-12-14 21:08:00,19092.00000000,19103.98000000,19086.50000000,19103.98000000,19103.98000000,13.48536800
2020-12-14 21:09:00,19103.98000000,19107.62000000,19095.01000000,19098.36000000,19098.36000000,31.27180400
2020-12-14 21:10:00,19098.36000000,19107.61000000,19096.89000000,19107.16000000,19107.16000000,35.83129400
2020-12-14 21:11:00,19107.15000000,19112.04000000,19107.00000000,19112.03000000,19112.03000000,28.55468700
2020-12-14 21:12:00,19112.03000000,19115.04000000,19106.51000000,19110.04000000,19110.04000000,22.03033700
2020-12-14 21:13:00,19110.04000000,19110.44000000,19101.64000000,19101.93000000,19101.93000000,36.18511200
2020-12-14 21:14:00,19101.93000000,19108.79000000,19095.56000000,19108.78000000,19108.78000000,15.12072500
2020-12-14 21:15:00,19108.79000000,19109.34000000,19076.00000000,19081.17000000,19081.17000000,53.25001700
2020-12-14 21:16:00,19081.17000000,19088.96000000,19078.08000000,19085.19000000,19085.19000000,26.05695500
2020-12-14 21:17:00,19086.10000000,19093.32000000,19080.99000000,19080.99000000,19080.99000000,15.22564400
2020-12-14 21:18:00,19081.80000000,19086.00000000,19080.85000000,19080.86000000,19080.86000000,31.98821700
2020-12-14 21:19:00,19080.85000000,19087.70000000,19077.01000000,19078.71000000,19078.71000000,29.32543200
2020-12-14 21:20:00,19078.71000000,19079.40000000,19075.96000000,19077.84000000,19077.84000000,23.66236500
2020-12-14 21:21:00,19077.84000000,19077.85000000,19063.31000000,19069.80000000,19069.80000000,27.54892600
2020-12-14 21:22:00,19069.80000000,19069.81000000,19064.62000000,19065.31000000,19065.31000000,18.30836100
2020-12-14 21:23:00,19065.32000000,19078.93000000,19064.62000000,19078.92000000,19078.92000000,24.15347000
2020-12-14 21:24:00,19078.92000000,19104.39000000,19078.92000000,19089.75000000,19089.75000000,41.72554500
2020-12-14 21:25:00,19089.75000000,19102.01000000,19087.10000000,19101.00000000,19101.00000000,16.68022500
2020-12-14 21:26:00,19101.00000000,19104.34000000,19085.43000000,19096.02000000,19096.02000000,35.22192100
2020-12-14 21:27:00,19096.02000000,19097.27000000,19090.10000000,19096.04000000,19096.04000000,16.80099100
2020-12-14 21:28:00,19096.66000000,19118.00000000,19096.65000000,19114.98000000,19114.98000000,33.26086200
2020-12-14 21:29:00,19114.99000000,19114.99000000,19103.87000000,19112.29000000,19112.29000000,29.52687200
2020-12-14 21:30:00,19112.28000000,19112.28000000,19102.07000000,19103.56000000,19103.56000000,12.89038200
2020-12-14 21:31:00,19103.56000000,19112.76000000,19103.13000000,19105.21000000,19105.21000000,21.82797100
2020-12-14 21:32:00,19105.21000000,19108.89000000,19103.49000000,19104.36000000,19104.36000000,11.61067100
2020-12-14 21:33:00,19104.36000000,19108.48000000,19100.01000000,19101.10000000,19101.10000000,27.93491900
2020-12-14 21:34:00,19101.10000000,19107.72000000,19101.10000000,19107.71000000,19107.71000000,16.59709600
2020-12-14 21:35:00,19107.71000000,19113.00000000,19104.65000000,19111.81000000,19111.81000000,68.87695700
2020-12-14 21:36:00,19111.81000000,19125.53000000,19110.76000000,19125.52000000,19125.52000000,81.14702500
2020-12-14 21:37:00,19124.57000000,19169.69000000,19124.57000000,19162.95000000,19162.95000000,138.78878700
2020-12-14 21:38:00,19162.95000000,19178.25000000,19155.52000000,19177.64000000,19177.64000000,62.86276600
2020-12-14 21:39:00,19177.64000000,19186.87000000,19162.42000000,19169.77000000,19169.77000000,73.16835700
2020-12-14 21:40:00,19169.78000000,19188.00000000,19169.78000000,19173.09000000,19173.09000000,74.59021900
2020-12-14 21:41:00,19173.09000000,19181.87000000,19158.40000000,19175.04000000,19175.04000000,47.46346000
2020-12-14 21:42:00,19176.00000000,19189.47000000,19172.10000000,19188.17000000,19188.17000000,86.18093000
2020-12-14 21:43:00,19188.17000000,19196.00000000,19180.50000000,19195.49000000,19195.49000000,79.47580800
2020-12-14 21:44:00,19195.50000000,19197.24000000,19185.11000000,19195.53000000,19195.53000000,50.04936600
2020-12-14 21:45:00,19195.53000000,19199.86000000,19182.41000000,19183.31000000,19183.31000000,52.27420000
2020-12-14 21:46:00,19184.14000000,19191.15000000,19180.69000000,19182.43000000,19182.43000000,25.14401200
2020-12-14 21:47:00,19182.03000000,19182.03000000,19173.16000000,19176.32000000,19176.32000000,14.34385500
2020-12-14 21:48:00,19176.32000000,19181.09000000,19173.74000000,19178.13000000,19178.13000000,23.59271400
2020-12-14 21:49:00,19178.13000000,19182.87000000,19177.23000000,19179.41000000,19179.41000000,14.78146600
2020-12-14 21:50:00,19179.41000000,19179.47000000,19164.89000000,19166.49000000,19166.49000000,29.50575600
2020-12-14 21:51:00,19166.49000000,19176.20000000,19164.05000000,19176.19000000,19176.19000000,37.27719200
